date,minor,accuracy,rssi
2022-04-26 20:44:21,19004,31.48560776,-84
2022-04-26 20:44:21,11,209.3400025,-69
2022-04-26 20:44:21,12,72.58934229,-62
2022-04-26 20:44:22,19005,39.64444522,-86
2022-04-26 20:44:22,14,1662.669848,-85
2022-04-26 20:44:24,13,802.984996,-79
2022-04-26 20:44:24,11,99.34391784,-64
2022-04-26 20:44:24,12,134.7243948,-66
2022-04-26 20:44:24,14,1662.669848,-85
2022-04-26 20:44:25,14,1029.561411,-81
2022-04-26 20:44:27,13,1029.561411,-81
2022-04-26 20:44:27,11,156.3746411,-67
2022-04-26 20:44:27,19003,105.7709347,-95
2022-04-26 20:44:27,12,156.3746411,-67
2022-04-26 20:44:27,12,156.3746411,-67
2022-04-26 20:44:27,14,1662.669848,-85
2022-04-26 20:44:28,13,1029.561411,-81
2022-04-26 20:44:28,14,1478.076414,-84
2022-04-26 20:44:29,11,44.5346694,-59
2022-04-26 20:44:30,12,134.7243948,-66
2022-04-26 20:44:30,14,2347.53582,-88
2022-04-26 20:44:31,13,802.984996,-79
2022-04-26 20:44:31,11,85.01840418,-63
2022-04-26 20:44:32,19004,35.35052989,-85
2022-04-26 20:44:32,19005,69.13968327,-91
2022-04-26 20:44:32,12,52.53898767,-60
2022-04-26 20:44:33,19004,49.68990043,-88
2022-04-26 20:44:33,19005,39.64444522,-86
2022-04-26 20:44:34,13,277.9791399,-71
2022-04-26 20:44:34,19005,31.48560776,-84
2022-04-26 20:44:34,12,85.01840418,-63
2022-04-26 20:44:34,19004,44.40913628,-87
2022-04-26 20:44:35,19004,35.35052989,-85
2022-04-26 20:44:35,11,85.01840418,-63
2022-04-26 20:44:35,19005,49.68990043,-88
2022-04-26 20:44:35,12,61.83033782,-61
2022-04-26 20:44:36,13,1662.669848,-85
2022-04-26 20:44:36,19001,117.3223902,-96
2022-04-26 20:44:36,11,115.8186631,-65
2022-04-26 20:44:37,11,209.3400025,-69
2022-04-26 20:44:38,13,622.3199556,-77
2022-04-26 20:44:38,12,134.7243948,-66
2022-04-26 20:44:38,19002,143.9071696,-98
2022-04-26 20:44:39,13,622.3199556,-77
2022-04-26 20:44:39,14,1662.669848,-85
2022-04-26 20:44:41,11,26.72270083,-56
2022-04-26 20:44:41,13,3276.481368,-91
2022-04-26 20:44:41,12,115.8186631,-65
2022-04-26 20:44:41,14,1478.076414,-84
2022-04-26 20:44:43,13,1312.133233,-83
2022-04-26 20:44:43,11,31.76147205,-57
2022-04-26 20:44:43,14,2935.477827,-90
2022-04-26 20:44:44,19004,39.64444522,-86
2022-04-26 20:44:44,19005,105.7709347,-95
2022-04-26 20:44:44,12,61.83033782,-61
2022-04-26 20:44:44,19004,39.64444522,-86
2022-04-26 20:44:44,19003,105.7709347,-95
2022-04-26 20:44:44,14,4523.911317,-94
2022-04-26 20:44:45,13,241.4693982,-70
2022-04-26 20:44:45,11,44.5346694,-59
2022-04-26 20:44:46,19005,35.35052989,-85
2022-04-26 20:44:46,12,61.83033782,-61
2022-04-26 20:44:46,19002,77.01707652,-92
2022-04-26 20:44:47,13,209.3400025,-69
2022-04-26 20:44:47,19004,39.64444522,-86
2022-04-26 20:44:47,11,85.01840418,-63
2022-04-26 20:44:47,19005,35.35052989,-85
2022-04-26 20:44:47,12,61.83033782,-61
2022-04-26 20:44:48,13,707.4774921,-78
2022-04-26 20:44:49,11,115.8186631,-65
2022-04-26 20:44:57,11,22.42786574,-55
2022-04-26 20:44:57,12,181.1177218,-68
2022-04-26 20:44:57,19003,117.3223902,-96
2022-04-26 20:44:57,12,85.01840418,-63
2022-04-26 20:44:58,11,31.76147205,-57
2022-04-26 20:44:58,14,1029.561411,-81
2022-04-26 20:44:59,13,1163.147271,-82
2022-04-26 20:44:59,11,31.76147205,-57
2022-04-26 20:44:59,12,115.8186631,-65
2022-04-26 20:44:59,14,909.9450111,-80
2022-04-26 20:45:11,14,802.984996,-79
2022-04-26 20:45:13,11,52.53898767,-60
2022-04-26 20:45:13,12,99.34391784,-64
2022-04-26 20:45:14,13,546.5037808,-76
2022-04-26 20:45:14,14,909.9450111,-80
2022-04-26 20:45:14,13,707.4774921,-78
2022-04-26 20:45:14,19005,159.1413852,-99
2022-04-26 20:45:14,19003,39.64444522,-86
2022-04-26 20:45:14,19002,39.64444522,-86
2022-04-26 20:45:15,11,61.83033782,-61
2022-04-26 20:45:15,14,622.3199556,-77
2022-04-26 20:45:16,19003,31.48560776,-84
2022-04-26 20:45:16,12,99.34391784,-64
2022-04-26 20:45:16,13,802.984996,-79
2022-04-26 20:45:16,19004,39.64444522,-86
2022-04-26 20:45:16,11,99.34391784,-64
2022-04-26 20:45:16,19003,39.64444522,-86
2022-04-26 20:45:16,12,85.01840418,-63
2022-04-26 20:45:17,13,366.2837502,-73
2022-04-26 20:45:18,11,52.53898767,-60
2022-04-26 20:45:19,12,99.34391784,-64
2022-04-26 20:45:19,14,2935.477827,-90
2022-04-26 20:45:20,13,241.4693982,-70
2022-04-26 20:45:20,11,61.83033782,-61
2022-04-26 20:45:21,11,209.3400025,-69
2022-04-26 20:45:22,11,319.3918229,-72
2022-04-26 20:45:22,12,156.3746411,-67
2022-04-26 20:45:22,19001,194.0523608,-101
2022-04-26 20:45:23,13,1662.669848,-85
2022-04-26 20:45:23,11,134.7243948,-66
2022-04-26 20:45:24,11,61.83033782,-61
2022-04-26 20:45:24,12,802.984996,-79
2022-04-26 20:45:25,12,115.8186631,-65
2022-04-26 20:45:25,14,1478.076414,-84
2022-04-26 20:45:26,13,1312.133233,-83
2022-04-26 20:45:26,19004,143.9071696,-98
2022-04-26 20:45:26,11,26.72270083,-56
2022-04-26 20:49:36,11,72.58934229,-62
2022-04-26 20:49:37,13,909.9450111,-80
2022-04-26 20:49:37,19003,85.69903308,-93
2022-04-26 20:49:37,12,115.8186631,-65
2022-04-26 20:49:38,19003,39.64444522,-86
2022-04-26 20:49:38,11,61.83033782,-61
2022-04-26 20:49:38,12,319.3918229,-72
2022-04-26 20:49:38,14,546.5037808,-76
2022-04-26 20:49:39,11,26.72270083,-56
2022-04-26 20:49:40,13,909.9450111,-80
2022-04-26 20:49:40,19003,39.64444522,-86
2022-04-26 20:49:40,12,115.8186631,-65
2022-04-26 20:49:40,14,546.5037808,-76
2022-04-26 20:49:41,14,1163.147271,-82
2022-04-26 20:49:42,13,319.3918229,-72
2022-04-26 20:49:42,11,31.76147205,-57
2022-04-26 20:49:42,12,156.3746411,-67
2022-04-26 20:49:43,12,134.7243948,-66
2022-04-26 20:49:43,14,1163.147271,-82
2022-04-26 20:49:44,11,156.3746411,-67
2022-04-26 20:49:45,13,1312.133233,-83
2022-04-26 20:49:45,12,419.2895897,-74
2022-04-26 20:49:46,12,277.9791399,-71
2022-04-26 20:49:46,14,1662.669848,-85
2022-04-26 20:49:47,11,37.65650266,-58
2022-04-26 20:49:48,12,85.01840418,-63
2022-04-26 20:49:49,19003,39.64444522,-86
2022-04-26 20:49:49,19002,95.25772824,-94
2022-04-26 20:49:49,14,2935.477827,-90
2022-04-26 20:49:50,19003,22.09483195,-81
2022-04-26 20:49:50,13,707.4774921,-78
2022-04-26 20:49:50,11,72.58934229,-62
2022-04-26 20:49:50,12,115.8186631,-65
2022-04-26 20:49:51,19003,44.40913628,-87
2022-04-26 20:49:52,19003,31.48560776,-84
2022-04-26 20:49:52,12,181.1177218,-68
2022-04-26 20:49:53,13,622.3199556,-77
2022-04-26 20:49:53,11,31.76147205,-57
2022-04-26 20:49:54,13,181.1177218,-68
2022-04-26 20:49:54,12,277.9791399,-71
2022-04-26 20:49:54,14,802.984996,-79
2022-04-26 20:49:55,14,707.4774921,-78
2022-04-26 20:49:56,13,2626.743172,-89
2022-04-26 20:49:56,11,15.68488048,-53
2022-04-26 20:49:56,12,156.3746411,-67
2022-04-26 20:49:57,11,44.5346694,-59
2022-04-26 20:49:57,12,115.8186631,-65
2022-04-26 20:49:58,19003,105.7709347,-95
2022-04-26 20:49:59,13,1312.133233,-83
2022-04-26 20:49:59,11,44.5346694,-59
2022-04-26 20:49:59,14,1662.669848,-85
2022-04-26 20:50:00,13,1312.133233,-83
2022-04-26 20:50:00,12,134.7243948,-66
2022-04-26 20:50:00,14,1163.147271,-82
2022-04-26 20:50:01,19003,31.48560776,-84
2022-04-26 20:50:02,11,10.8727728,-51
2022-04-26 20:50:02,19003,35.35052989,-85
2022-04-26 20:50:02,14,366.2837502,-73
2022-04-26 20:50:03,13,622.3199556,-77
2022-04-26 20:50:03,12,209.3400025,-69
2022-04-26 20:50:03,14,366.2837502,-73
2022-04-26 20:50:04,19003,28.01117503,-83
2022-04-26 20:50:05,11,10.8727728,-51
2022-04-26 20:50:05,14,479.1073624,-75
2022-04-26 20:50:06,13,209.3400025,-69
2022-04-26 20:50:06,12,115.8186631,-65
2022-04-26 20:50:06,14,479.1073624,-75
2022-04-26 20:50:07,11,7.48368593,-49
2022-04-26 20:50:07,19001,143.9071696,-98
2022-04-26 20:50:08,13,181.1177218,-68
2022-04-26 20:50:08,12,115.8186631,-65
2022-04-26 20:50:08,14,479.1073624,-75
2022-04-26 20:50:09,13,707.4774921,-78
2022-04-26 20:50:09,11,26.72270083,-56
2022-04-26 20:50:09,12,134.7243948,-66
2022-04-26 20:50:10,19003,117.3223902,-96
2022-04-26 20:50:11,13,707.4774921,-78
2022-04-26 20:50:11,11,26.72270083,-56
2022-04-26 20:50:11,12,134.7243948,-66
2022-04-26 20:50:11,14,1867.752525,-86
2022-04-26 20:50:12,13,802.984996,-79
2022-04-26 20:50:12,11,26.72270083,-56
2022-04-26 20:50:12,12,319.3918229,-72
2022-04-26 20:50:13,19003,28.01117503,-83
2022-04-26 20:50:14,13,622.3199556,-77
2022-04-26 20:50:14,11,15.68488048,-53
2022-04-26 20:50:14,19003,31.48560776,-84
2022-04-26 20:50:14,14,419.2895897,-74
2022-04-26 20:50:15,13,546.5037808,-76
2022-04-26 20:50:15,19003,31.48560776,-84
2022-04-26 20:50:15,12,319.3918229,-72
2022-04-26 20:50:15,11,37.65650266,-58
2022-04-26 20:50:15,19003,31.48560776,-84
2022-04-26 20:50:16,14,479.1073624,-75
2022-04-26 20:50:17,12,85.01840418,-63
2022-04-26 20:50:17,14,1478.076414,-84
2022-04-26 20:50:18,11,26.72270083,-56
2022-04-26 20:50:19,13,319.3918229,-72
2022-04-26 20:50:19,12,115.8186631,-65
2022-04-26 20:50:19,19002,159.1413852,-99
2022-04-26 20:50:19,13,546.5037808,-76
2022-04-26 20:50:19,12,85.01840418,-63
2022-04-26 20:50:19,14,909.9450111,-80
2022-04-26 20:50:21,14,1867.752525,-86
2022-04-26 20:50:22,11,181.1177218,-68
2022-04-26 20:50:22,19003,49.68990043,-88
2022-04-26 20:50:24,13,707.4774921,-78
2022-04-26 20:50:24,11,134.7243948,-66
2022-04-26 20:50:24,12,319.3918229,-72
2022-04-26 20:50:24,14,1478.076414,-84
2022-04-26 20:50:25,13,1478.076414,-84
2022-04-26 20:50:25,19003,35.35052989,-85
2022-04-26 20:50:25,12,277.9791399,-71
2022-04-26 20:50:25,14,802.984996,-79
2022-04-26 20:50:26,13,707.4774921,-78
2022-04-26 20:50:26,19003,61.99992698,-90
2022-04-26 20:50:26,12,115.8186631,-65
2022-04-26 20:50:26,19002,105.7709347,-95
2022-04-26 20:50:27,19005,39.64444522,-86
2022-04-26 20:50:28,13,1478.076414,-84
2022-04-26 20:50:28,11,26.72270083,-56
2022-04-26 20:50:28,19003,39.64444522,-86
2022-04-26 20:50:28,14,479.1073624,-75
2022-04-26 20:50:28,19003,28.01117503,-83
2022-04-26 20:50:28,19002,95.25772824,-94
2022-04-26 20:50:29,13,1312.133233,-83
2022-04-26 20:50:29,19003,35.35052989,-85
2022-04-26 20:50:29,12,85.01840418,-63
2022-04-26 20:50:29,19002,105.7709347,-95
2022-04-26 20:50:30,19003,39.64444522,-86
2022-04-26 20:50:30,19004,105.7709347,-95
2022-04-26 20:50:30,19003,31.48560776,-84
2022-04-26 20:50:30,14,419.2895897,-74
2022-04-26 20:50:31,13,1029.561411,-81
2022-04-26 20:50:31,11,26.72270083,-56
2022-04-26 20:50:31,19003,28.01117503,-83
2022-04-26 20:50:31,14,802.984996,-79
2022-04-26 20:50:32,13,1662.669848,-85
2022-04-26 20:50:32,11,31.76147205,-57
2022-04-26 20:50:32,19003,39.64444522,-86
2022-04-26 20:50:32,12,85.01840418,-63
2022-04-26 20:50:33,14,479.1073624,-75
2022-04-26 20:50:34,13,209.3400025,-69
2022-04-26 20:50:34,11,18.77774356,-54
2022-04-26 20:50:34,14,622.3199556,-77
2022-04-26 20:50:35,11,31.76147205,-57
2022-04-26 20:50:36,13,479.1073624,-75
2022-04-26 20:50:36,12,85.01840418,-63
2022-04-26 20:50:36,19002,159.1413852,-99
2022-04-26 20:50:36,14,2935.477827,-90
2022-04-26 20:50:37,13,1478.076414,-84
2022-04-26 20:50:37,11,115.8186631,-65
2022-04-26 20:50:37,12,479.1073624,-75
2022-04-26 20:50:38,11,277.9791399,-71
2022-04-26 20:50:39,13,1029.561411,-81
2022-04-26 20:50:39,12,277.9791399,-71
2022-04-26 20:50:39,14,9242.464471,-101
2022-04-26 20:50:40,13,1312.133233,-83
2022-04-26 20:50:40,12,134.7243948,-66
2022-04-26 20:50:41,19003,69.13968327,-91
2022-04-26 20:50:41,14,707.4774921,-78
2022-04-26 20:50:42,11,52.53898767,-60
2022-04-26 20:50:42,19003,61.99992698,-90
2022-04-26 20:50:42,12,134.7243948,-66
2022-04-26 20:50:42,14,622.3199556,-77
2022-04-26 20:50:43,11,52.53898767,-60
2022-04-26 20:50:44,19003,35.35052989,-85
2022-04-26 20:50:44,12,134.7243948,-66
2022-04-26 20:50:44,11,26.72270083,-56
2022-04-26 20:50:45,13,366.2837502,-73
2022-04-26 20:50:45,19005,117.3223902,-96
2022-04-26 20:50:46,12,85.01840418,-63
2022-04-26 20:50:58,19003,35.35052989,-85
2022-04-26 20:50:59,19003,28.01117503,-83
2022-04-26 20:50:59,12,241.4693982,-70
2022-04-26 20:50:59,11,181.1177218,-68
2022-04-26 20:50:59,19003,35.35052989,-85
2022-04-26 20:50:59,14,1312.133233,-83
2022-04-26 20:51:00,11,85.01840418,-63
2022-04-26 20:51:01,13,622.3199556,-77
2022-04-26 20:51:01,12,319.3918229,-72
2022-04-26 20:51:01,19002,44.40913628,-87
2022-04-26 20:51:01,19001,39.64444522,-86
2022-04-26 20:51:02,19003,55.53579998,-89
2022-04-26 20:51:02,12,115.8186631,-65
2022-04-26 20:51:02,14,622.3199556,-77
2022-04-26 20:51:03,13,241.4693982,-70
2022-04-26 20:51:03,11,22.42786574,-55
2022-04-26 20:51:03,19005,77.01707652,-92
2022-04-26 20:51:03,13,319.3918229,-72
2022-04-26 20:51:03,19004,28.01117503,-83
2022-04-26 20:51:03,14,802.984996,-79
2022-04-26 20:51:04,11,26.72270083,-56
2022-04-26 20:51:04,12,99.34391784,-64
2022-04-26 20:51:05,14,1163.147271,-82
2022-04-26 20:51:06,13,277.9791399,-71
2022-04-26 20:51:06,19004,95.25772824,-94
2022-04-26 20:51:06,11,22.42786574,-55
2022-04-26 20:51:06,13,1478.076414,-84
2022-04-26 20:51:07,11,85.01840418,-63
2022-04-26 20:51:07,12,99.34391784,-64
2022-04-26 20:51:08,19003,49.68990043,-88
2022-04-26 20:51:08,13,2935.477827,-90
2022-04-26 20:51:08,11,85.01840418,-63
2022-04-26 20:51:08,19003,35.35052989,-85
2022-04-26 20:51:08,14,5026.034988,-95
2022-04-26 20:51:09,19003,69.13968327,-91
2022-04-26 20:51:10,19003,55.53579998,-89
2022-04-26 20:51:10,12,156.3746411,-67
2022-04-26 20:51:11,11,44.5346694,-59
2022-04-26 20:51:11,12,156.3746411,-67
2022-04-26 20:51:11,14,909.9450111,-80
2022-04-26 20:51:12,13,2347.53582,-88
2022-04-26 20:51:12,11,44.5346694,-59
2022-04-26 20:51:12,19003,28.01117503,-83
2022-04-26 20:51:13,19003,39.64444522,-86
2022-04-26 20:51:13,11,52.53898767,-60
2022-04-26 20:51:13,12,134.7243948,-66
2022-04-26 20:51:14,13,1312.133233,-83
2022-04-26 20:51:14,19004,95.25772824,-94
2022-04-26 20:51:14,19003,28.01117503,-83
2022-04-26 20:51:15,13,546.5037808,-76
2022-04-26 20:51:15,19004,35.35052989,-85
2022-04-26 20:51:15,11,26.72270083,-56
2022-04-26 20:51:15,19005,69.13968327,-91
2022-04-26 20:51:15,14,1312.133233,-83
2022-04-26 20:51:16,19004,39.64444522,-86
2022-04-26 20:51:16,12,181.1177218,-68
2022-04-26 20:51:16,19004,31.48560776,-84
2022-04-26 20:51:16,11,26.72270083,-56
2022-04-26 20:51:17,13,209.3400025,-69
2022-04-26 20:51:17,14,1662.669848,-85
2022-04-26 20:51:18,19004,35.35052989,-85
2022-04-26 20:51:18,11,85.01840418,-63
2022-04-26 20:51:18,12,85.01840418,-63
2022-04-26 20:51:19,12,99.34391784,-64
2022-04-26 20:51:19,11,61.83033782,-61
2022-04-26 20:51:20,19003,28.01117503,-83
2022-04-26 20:51:21,19003,22.09483195,-81
2022-04-26 20:51:22,12,115.8186631,-65
2022-04-26 20:51:22,19003,28.01117503,-83
2022-04-26 20:51:23,13,1478.076414,-84
2022-04-26 20:51:23,19004,44.40913628,-87
2022-04-26 20:51:23,11,37.65650266,-58
2022-04-26 20:51:23,19003,39.64444522,-86
2022-04-26 20:51:24,13,546.5037808,-76
2022-04-26 20:51:24,12,134.7243948,-66
2022-04-26 20:51:24,14,802.984996,-79
2022-04-26 20:51:25,19003,24.89178377,-82
2022-04-26 20:51:25,19003,35.35052989,-85
2022-04-26 20:51:26,13,909.9450111,-80
2022-04-26 20:51:26,11,31.76147205,-57
2022-04-26 20:51:26,14,622.3199556,-77
2022-04-26 20:51:27,11,18.77774356,-54
2022-04-26 20:51:27,12,85.01840418,-63
2022-04-26 20:51:28,13,802.984996,-79
2022-04-26 20:51:28,14,707.4774921,-78
2022-04-26 20:51:29,13,622.3199556,-77
2022-04-26 20:51:29,19003,31.48560776,-84
2022-04-26 20:51:29,12,115.8186631,-65
2022-04-26 20:51:30,19003,61.99992698,-90
2022-04-26 20:51:30,12,134.7243948,-66
2022-04-26 20:51:30,14,909.9450111,-80
2022-04-26 20:51:31,11,31.76147205,-57
2022-04-26 20:51:31,19002,105.7709347,-95
2022-04-26 20:51:32,19004,213.9773419,-102
2022-04-26 20:51:32,11,26.72270083,-56
2022-04-26 20:51:32,19003,35.35052989,-85
2022-04-26 20:51:32,14,802.984996,-79
2022-04-26 20:51:32,13,909.9450111,-80
2022-04-26 20:51:32,19004,95.25772824,-94
2022-04-26 20:51:32,19005,85.69903308,-93
2022-04-26 20:51:32,19003,105.7709347,-95
2022-04-26 20:51:32,12,209.3400025,-69
2022-04-26 20:51:33,19005,85.69903308,-93
2022-04-26 20:51:33,19003,117.3223902,-96
2022-04-26 20:51:33,12,241.4693982,-70
2022-04-26 20:51:33,19004,105.7709347,-95
2022-04-26 20:51:33,19002,130.002185,-97
2022-04-26 20:51:33,19001,95.25772824,-94
2022-04-26 20:51:35,13,546.5037808,-76
2022-04-26 20:51:35,11,31.76147205,-57
2022-04-26 20:51:35,12,85.01840418,-63
2022-04-26 20:51:35,14,1029.561411,-81
2022-04-26 20:51:35,14,1662.669848,-85
2022-04-26 20:51:36,13,1312.133233,-83
2022-04-26 20:51:36,11,156.3746411,-67
2022-04-26 20:51:38,13,1029.561411,-81
2022-04-26 20:51:38,12,277.9791399,-71
2022-04-26 20:51:38,14,1662.669848,-85
2022-04-26 20:51:39,13,1867.752525,-86
2022-04-26 20:51:39,11,156.3746411,-67
2022-04-26 20:51:39,19003,39.64444522,-86
2022-04-26 20:51:39,12,277.9791399,-71
2022-04-26 20:51:41,13,909.9450111,-80
2022-04-26 20:51:41,11,61.83033782,-61
2022-04-26 20:51:41,12,99.34391784,-64
2022-04-26 20:51:41,14,319.3918229,-72
2022-04-26 20:51:42,11,156.3746411,-67
2022-04-26 20:51:55,12,115.8186631,-65
2022-04-26 20:51:56,19003,31.48560776,-84
2022-04-26 20:51:56,14,1029.561411,-81
2022-04-26 20:51:57,13,546.5037808,-76
2022-04-26 20:51:57,19005,130.002185,-97
2022-04-26 20:51:57,12,85.01840418,-63
2022-04-26 20:51:58,19005,69.13968327,-91
2022-04-26 20:51:58,19003,35.35052989,-85
2022-04-26 20:51:58,12,99.34391784,-64
2022-04-26 20:51:59,19004,49.68990043,-88
2022-04-26 20:51:59,11,22.42786574,-55
2022-04-26 20:52:00,13,209.3400025,-69
2022-04-26 20:52:00,19004,28.01117503,-83
2022-04-26 20:52:00,19004,35.35052989,-85
2022-04-26 20:52:00,12,85.01840418,-63
2022-04-26 20:52:01,19004,35.35052989,-85
2022-04-26 20:52:01,11,52.53898767,-60
2022-04-26 20:52:01,14,1312.133233,-83
2022-04-26 20:52:02,19005,39.64444522,-86
2022-04-26 20:52:02,14,2347.53582,-88
2022-04-26 20:52:03,13,1662.669848,-85
2022-04-26 20:52:03,11,22.42786574,-55
2022-04-26 20:52:03,19003,28.01117503,-83
2022-04-26 20:52:03,12,99.34391784,-64
2022-04-26 20:52:04,12,181.1177218,-68
2022-04-26 20:52:04,14,4523.911317,-94
2022-04-26 20:52:05,11,85.01840418,-63
2022-04-26 20:52:05,19003,28.01117503,-83
2022-04-26 20:52:05,13,1662.669848,-85
2022-04-26 20:52:05,11,85.01840418,-63
2022-04-26 20:52:05,19003,35.35052989,-85
2022-04-26 20:52:05,12,99.34391784,-64
2022-04-26 20:52:06,14,2347.53582,-88
2022-04-26 20:52:07,13,1312.133233,-83
2022-04-26 20:52:07,12,99.34391784,-64
2022-04-26 20:52:07,19001,143.9071696,-98
2022-04-26 20:52:07,14,1029.561411,-81
2022-04-26 20:52:07,11,31.76147205,-57
2022-04-26 20:52:07,19003,61.99992698,-90
2022-04-26 20:52:08,19003,31.48560776,-84
2022-04-26 20:52:09,13,802.984996,-79
2022-04-26 20:52:09,14,1662.669848,-85
2022-04-26 20:52:10,13,802.984996,-79
2022-04-26 20:52:10,19003,55.53579998,-89
2022-04-26 20:52:10,19004,31.48560776,-84
2022-04-26 20:52:10,11,37.65650266,-58
2022-04-26 20:52:10,19005,35.35052989,-85
2022-04-26 20:52:10,14,1163.147271,-82
2022-04-26 20:52:11,13,277.9791399,-71
2022-04-26 20:52:11,19004,39.64444522,-86
2022-04-26 20:52:11,12,85.01840418,-63
2022-04-26 20:52:12,19005,39.64444522,-86
2022-04-26 20:52:12,11,18.77774356,-54
2022-04-26 20:52:12,19005,31.48560776,-84
2022-04-26 20:52:12,12,85.01840418,-63
2022-04-26 20:52:12,14,1163.147271,-82
2022-04-26 20:52:13,14,2095.32003,-87
2022-04-26 20:52:13,13,277.9791399,-71
2022-04-26 20:52:13,11,22.42786574,-55
2022-04-26 20:52:13,19002,85.69903308,-93
2022-04-26 20:52:14,13,319.3918229,-72
2022-04-26 20:52:14,19004,49.68990043,-88
2022-04-26 20:52:14,19003,69.13968327,-91
2022-04-26 20:52:14,12,241.4693982,-70
2022-04-26 20:52:15,19003,35.35052989,-85
2022-04-26 20:52:15,14,2095.32003,-87
2022-04-26 20:52:16,11,85.01840418,-63
2022-04-26 20:52:17,13,1662.669848,-85
2022-04-26 20:52:17,19003,39.64444522,-86
2022-04-26 20:52:18,13,1662.669848,-85
2022-04-26 20:52:18,12,99.34391784,-64
2022-04-26 20:52:18,14,1867.752525,-86
2022-04-26 20:52:18,11,85.01840418,-63
2022-04-26 20:52:18,19003,35.35052989,-85
2022-04-26 20:52:19,19003,49.68990043,-88
2022-04-26 20:52:19,13,802.984996,-79
2022-04-26 20:52:19,11,37.65650266,-58
2022-04-26 20:52:19,19003,28.01117503,-83
2022-04-26 20:52:19,12,156.3746411,-67
2022-04-26 20:52:20,13,802.984996,-79
2022-04-26 20:52:20,14,1662.669848,-85
2022-04-26 20:52:21,19003,35.35052989,-85
2022-04-26 20:52:21,12,156.3746411,-67
2022-04-26 20:52:22,11,37.65650266,-58
2022-04-26 20:52:22,19003,49.68990043,-88
2022-04-26 20:52:23,14,909.9450111,-80
2022-04-26 20:52:24,13,277.9791399,-71
2022-04-26 20:52:24,11,22.42786574,-55
2022-04-26 20:52:25,19004,39.64444522,-86
2022-04-26 20:52:25,19005,39.64444522,-86
2022-04-26 20:52:25,12,85.01840418,-63
2022-04-26 20:52:25,13,277.9791399,-71
2022-04-26 20:52:25,19004,31.48560776,-84
2022-04-26 20:52:25,11,18.77774356,-54
2022-04-26 20:52:25,12,209.3400025,-69
2022-04-26 20:52:26,19005,39.64444522,-86
2022-04-26 20:52:26,14,1029.561411,-81
2022-04-26 20:52:26,13,277.9791399,-71
2022-04-26 20:52:26,19005,35.35052989,-85
2022-04-26 20:52:27,11,85.01840418,-63
2022-04-26 20:52:27,19003,77.01707652,-92
2022-04-26 20:52:27,12,99.34391784,-64
2022-04-26 20:52:28,14,802.984996,-79
2022-04-26 20:52:29,11,37.65650266,-58
2022-04-26 20:52:29,19003,31.48560776,-84
2022-04-26 20:52:29,12,156.3746411,-67
2022-04-26 20:52:29,13,2095.32003,-87
2022-04-26 20:52:29,19003,39.64444522,-86
2022-04-26 20:52:29,12,156.3746411,-67
2022-04-26 20:52:31,11,31.76147205,-57
2022-04-26 20:52:31,14,1163.147271,-82
2022-04-26 20:52:31,19003,35.35052989,-85
2022-04-26 20:52:32,13,707.4774921,-78
2022-04-26 20:52:33,19004,61.99992698,-90
2022-04-26 20:52:33,12,85.01840418,-63
2022-04-26 20:52:33,19005,39.64444522,-86
2022-04-26 20:52:33,14,1029.561411,-81
2022-04-26 20:52:34,13,479.1073624,-75
2022-04-26 20:52:34,11,22.42786574,-55
2022-04-26 20:52:34,19005,39.64444522,-86
2022-04-26 20:52:35,19004,44.40913628,-87
2022-04-26 20:52:35,12,115.8186631,-65
2022-04-26 20:52:36,13,277.9791399,-71
2022-04-26 20:52:36,19003,159.1413852,-99
2022-04-26 20:52:36,12,85.01840418,-63
2022-04-26 20:52:36,14,1312.133233,-83
2022-04-26 20:52:36,19003,55.53579998,-89
2022-04-26 20:52:37,13,622.3199556,-77
2022-04-26 20:52:37,11,61.83033782,-61
2022-04-26 20:52:37,19003,35.35052989,-85
2022-04-26 20:52:38,19003,35.35052989,-85
2022-04-26 20:52:38,12,479.1073624,-75
2022-04-26 20:52:39,19003,35.35052989,-85
2022-04-26 20:52:39,19003,85.69903308,-93
2022-04-26 20:52:39,12,115.8186631,-65
2022-04-26 20:52:40,13,1478.076414,-84
2022-04-26 20:52:40,11,115.8186631,-65
2022-04-26 20:52:41,12,366.2837502,-73
2022-04-26 20:52:41,14,419.2895897,-74
2022-04-26 20:52:42,13,909.9450111,-80
2022-04-26 20:52:42,12,209.3400025,-69
2022-04-26 20:52:43,14,622.3199556,-77
2022-04-26 20:52:44,19004,44.40913628,-87
2022-04-26 20:52:44,11,61.83033782,-61
2022-04-26 20:52:55,14,1662.669848,-85
2022-04-26 20:52:56,12,85.01840418,-63
2022-04-26 20:52:56,14,802.984996,-79
2022-04-26 20:52:57,13,479.1073624,-75
2022-04-26 20:52:57,11,52.53898767,-60
2022-04-26 20:52:57,14,1029.561411,-81
2022-04-26 20:52:58,19003,44.40913628,-87
2022-04-26 20:52:58,12,115.8186631,-65
2022-04-26 20:52:58,11,181.1177218,-68
2022-04-26 20:52:58,12,115.8186631,-65
2022-04-26 20:52:59,14,802.984996,-79
2022-04-26 20:53:00,13,622.3199556,-77
2022-04-26 20:53:00,11,85.01840418,-63
2022-04-26 20:53:01,11,419.2895897,-74
2022-04-26 20:53:01,12,85.01840418,-63
2022-04-26 20:53:02,13,802.984996,-79
